,instance_folder,instance_id,noise_factor,sample,sample_durations,time_limit,obj_gap,obj_value,solve_time,solver_status
416,j10,42,2,6,"[0, 1, 7, 2, 2, 3, 3, 2, 1, 9, 2, 0]",60,,,0.003,Infeasible
417,j10,42,2,7,"[0, 4, 10, 5, 2, 2, 2, 4, 7, 11, 1, 0]",60,,,0.003,Infeasible
418,j10,42,2,8,"[0, 3, 13, 2, 2, 1, 3, 1, 1, 10, 2, 0]",60,,,0.003,Infeasible
419,j10,42,2,9,"[0, 2, 4, 4, 1, 1, 5, 3, 5, 14, 2, 0]",60,,,0.003,Infeasible
420,j10,43,2,0,"[0, 8, 2, 5, 10, 8, 12, 4, 1, 1, 2, 0]",60,0.0,29.0,0.007,Optimal
421,j10,43,2,1,"[0, 10, 2, 5, 8, 2, 5, 5, 3, 5, 3, 0]",60,0.0,28.0,0.007,Optimal
422,j10,43,2,2,"[0, 7, 2, 2, 3, 8, 3, 7, 2, 2, 8, 0]",60,0.0,24.0,0.006,Optimal
423,j10,43,2,3,"[0, 9, 2, 2, 2, 5, 4, 1, 1, 6, 4, 0]",60,0.0,25.0,0.006,Optimal
424,j10,43,2,4,"[0, 13, 2, 1, 9, 4, 9, 6, 2, 2, 4, 0]",60,0.0,30.0,0.007,Optimal
425,j10,43,2,5,"[0, 7, 1, 2, 12, 5, 3, 6, 4, 2, 3, 0]",60,0.0,26.0,0.008,Optimal
426,j10,43,2,6,"[0, 3, 1, 2, 4, 8, 10, 3, 2, 1, 7, 0]",60,0.0,26.0,0.008,Optimal
427,j10,43,2,7,"[0, 12, 2, 5, 7, 2, 6, 7, 1, 1, 3, 0]",60,0.0,27.0,0.007,Optimal
428,j10,43,2,8,"[0, 13, 2, 2, 9, 4, 15, 3, 1, 1, 8, 0]",60,0.0,33.0,0.007,Optimal
429,j10,43,2,9,"[0, 10, 2, 2, 5, 1, 11, 6, 5, 6, 7, 0]",60,0.0,33.0,0.007,Optimal
430,j10,44,2,0,"[0, 4, 9, 2, 6, 2, 1, 2, 1, 5, 9, 0]",60,0.0,33.0,0.008,Optimal
431,j10,44,2,1,"[0, 2, 3, 5, 6, 4, 5, 4, 1, 3, 15, 0]",60,0.0,38.0,0.036,Optimal
432,j10,44,2,2,"[0, 3, 5, 2, 2, 9, 1, 2, 2, 2, 4, 0]",60,0.0,23.0,0.006,Optimal
433,j10,44,2,3,"[0, 1, 2, 1, 9, 5, 9, 4, 3, 2, 12, 0]",60,0.0,36.0,0.039,Optimal
434,j10,44,2,4,"[0, 4, 5, 1, 2, 12, 5, 1, 2, 4, 12, 0]",60,0.0,34.0,0.018,Optimal
435,j10,44,2,5,"[0, 3, 1, 5, 3, 9, 8, 3, 2, 1, 9, 0]",60,0.0,31.0,0.009,Optimal
436,j10,44,2,6,"[0, 2, 4, 5, 6, 11, 4, 1, 1, 3, 13, 0]",60,0.0,35.0,0.038,Optimal
437,j10,44,2,7,"[0, 2, 8, 4, 1, 10, 8, 2, 2, 4, 3, 0]",60,0.0,30.0,0.007,Optimal
438,j10,44,2,8,"[0, 1, 7, 5, 6, 8, 3, 5, 2, 4, 10, 0]",60,0.0,35.0,0.025,Optimal
439,j10,44,2,9,"[0, 1, 5, 5, 8, 9, 5, 2, 1, 5, 5, 0]",60,0.0,31.0,0.008,Optimal
440,j10,45,2,0,"[0, 7, 2, 5, 9, 2, 2, 14, 8, 2, 3, 0]",60,0.0,41.0,0.007,Optimal
441,j10,45,2,1,"[0, 2, 2, 5, 8, 2, 5, 9, 12, 1, 7, 0]",60,0.0,41.0,0.007,Optimal
442,j10,45,2,2,"[0, 7, 1, 5, 3, 1, 2, 4, 10, 1, 3, 0]",60,0.0,30.0,0.006,Optimal
443,j10,45,2,3,"[0, 8, 2, 2, 8, 2, 2, 4, 3, 1, 4, 0]",60,0.0,33.0,0.007,Optimal
444,j10,45,2,4,"[0, 10, 1, 4, 9, 1, 4, 9, 8, 2, 12, 0]",60,0.0,44.0,0.008,Optimal
445,j10,45,2,5,"[0, 5, 1, 1, 2, 2, 5, 13, 7, 1, 6, 0]",60,0.0,34.0,0.007,Optimal
446,j10,45,2,6,"[0, 11, 1, 1, 5, 2, 3, 10, 10, 1, 12, 0]",60,0.0,39.0,0.007,Optimal
447,j10,45,2,7,"[0, 10, 1, 2, 4, 2, 5, 14, 8, 2, 6, 0]",60,0.0,39.0,0.007,Optimal
448,j10,45,2,8,"[0, 8, 1, 1, 3, 1, 2, 10, 6, 1, 13, 0]",60,0.0,37.0,0.008,Optimal
449,j10,45,2,9,"[0, 2, 1, 2, 2, 2, 4, 3, 11, 2, 9, 0]",60,0.0,32.0,0.007,Optimal
450,j10,46,2,0,"[0, 6, 14, 5, 1, 10, 6, 2, 1, 4, 8, 0]",60,0.0,29.0,0.007,Optimal
451,j10,46,2,1,"[0, 6, 9, 2, 3, 5, 6, 4, 1, 14, 11, 0]",60,0.0,36.0,0.008,Optimal
452,j10,46,2,2,"[0, 5, 5, 5, 2, 2, 8, 2, 3, 12, 10, 0]",60,0.0,34.0,0.006,Optimal
453,j10,46,2,3,"[0, 6, 9, 2, 2, 1, 2, 10, 1, 6, 11, 0]",60,0.0,30.0,0.007,Optimal
454,j10,46,2,4,"[0, 2, 11, 4, 3, 6, 2, 11, 1, 11, 2, 0]",60,0.0,33.0,0.006,Optimal
455,j10,46,2,5,"[0, 4, 13, 5, 1, 4, 10, 4, 1, 7, 10, 0]",60,0.0,33.0,0.006,Optimal
456,j10,46,2,6,"[0, 3, 10, 3, 2, 9, 7, 11, 3, 10, 5, 0]",60,0.0,33.0,0.007,Optimal
457,j10,46,2,7,"[0, 4, 8, 2, 3, 9, 1, 4, 3, 10, 8, 0]",60,0.0,31.0,0.007,Optimal
458,j10,46,2,8,"[0, 2, 10, 4, 1, 11, 1, 10, 2, 4, 4, 0]",60,0.0,27.0,0.006,Optimal
459,j10,46,2,9,"[0, 1, 11, 5, 2, 7, 3, 7, 2, 11, 5, 0]",60,0.0,32.0,0.007,Optimal
460,j10,47,2,0,"[0, 6, 9, 2, 2, 6, 3, 1, 2, 5, 2, 0]",60,0.0,32.0,0.007,Optimal
461,j10,47,2,1,"[0, 7, 10, 1, 5, 6, 5, 1, 11, 5, 2, 0]",60,0.0,36.0,0.024,Optimal
462,j10,47,2,2,"[0, 3, 5, 2, 2, 2, 10, 3, 1, 7, 2, 0]",60,,,0.003,Infeasible
463,j10,47,2,3,"[0, 8, 7, 2, 2, 1, 4, 1, 9, 6, 3, 0]",60,0.0,33.0,0.006,Optimal
464,j10,47,2,4,"[0, 9, 8, 2, 7, 6, 4, 2, 4, 5, 1, 0]",60,0.0,34.0,0.008,Optimal
465,j10,47,2,5,"[0, 2, 11, 1, 1, 4, 12, 3, 1, 5, 2, 0]",60,,,0.003,Infeasible
466,j10,47,2,6,"[0, 3, 8, 2, 3, 9, 9, 2, 4, 8, 3, 0]",60,0.0,36.0,0.006,Optimal
467,j10,47,2,7,"[0, 8, 5, 2, 6, 4, 9, 1, 1, 3, 3, 0]",60,0.0,32.0,0.006,Optimal
468,j10,47,2,8,"[0, 8, 8, 2, 4, 1, 11, 2, 2, 6, 1, 0]",60,0.0,35.0,0.007,Optimal
469,j10,47,2,9,"[0, 9, 7, 1, 6, 7, 5, 1, 6, 4, 2, 0]",60,0.0,33.0,0.008,Optimal
470,j10,48,2,0,"[0, 8, 4, 1, 1, 2, 2, 14, 1, 1, 3, 0]",60,,,60.0,Unknown
471,j10,48,2,1,"[0, 10, 6, 1, 7, 2, 3, 7, 3, 1, 12, 0]",60,,,0.003,Infeasible
472,j10,48,2,2,"[0, 5, 5, 2, 2, 2, 7, 3, 2, 2, 9, 0]",60,,,60.0,Unknown
473,j10,48,2,3,"[0, 9, 2, 2, 1, 1, 2, 11, 1, 2, 5, 0]",60,0.0,40.0,0.007,Optimal
474,j10,48,2,4,"[0, 13, 2, 1, 7, 2, 4, 9, 2, 2, 5, 0]",60,,,0.003,Infeasible
475,j10,48,2,5,"[0, 7, 1, 2, 4, 1, 3, 7, 1, 2, 5, 0]",60,,,0.003,Infeasible
476,j10,48,2,6,"[0, 12, 3, 1, 5, 2, 3, 10, 3, 2, 10, 0]",60,,,0.003,Infeasible
477,j10,48,2,7,"[0, 9, 2, 3, 6, 1, 4, 8, 2, 2, 8, 0]",60,,,0.003,Infeasible
478,j10,48,2,8,"[0, 11, 1, 3, 3, 2, 2, 10, 4, 1, 12, 0]",60,,,0.003,Infeasible
479,j10,48,2,9,"[0, 3, 1, 2, 2, 2, 4, 3, 1, 2, 8, 0]",60,0.0,40.0,0.006,Optimal
480,j10,49,2,0,"[0, 4, 15, 1, 2, 6, 1, 1, 2, 8, 7, 0]",60,0.0,25.0,0.008,Optimal
481,j10,49,2,1,"[0, 2, 5, 1, 3, 5, 3, 5, 2, 8, 10, 0]",60,0.0,27.0,0.006,Optimal
482,j10,49,2,2,"[0, 2, 10, 1, 1, 7, 8, 2, 2, 1, 2, 0]",60,0.0,29.0,0.007,Optimal
483,j10,49,2,3,"[0, 1, 11, 2, 4, 9, 8, 4, 1, 6, 2, 0]",60,0.0,29.0,0.007,Optimal
484,j10,49,2,4,"[0, 2, 6, 1, 1, 2, 5, 1, 2, 4, 10, 0]",60,0.0,24.0,0.006,Optimal
485,j10,49,2,5,"[0, 3, 3, 1, 2, 3, 8, 3, 2, 9, 7, 0]",60,0.0,27.0,0.006,Optimal
486,j10,49,2,6,"[0, 2, 6, 2, 5, 6, 4, 1, 1, 3, 11, 0]",60,0.0,28.0,0.006,Optimal
487,j10,49,2,7,"[0, 2, 10, 2, 5, 1, 9, 2, 2, 4, 1, 0]",60,0.0,25.0,0.007,Optimal
488,j10,49,2,8,"[0, 1, 9, 1, 3, 6, 8, 1, 2, 5, 5, 0]",60,0.0,29.0,0.007,Optimal
489,j10,49,2,9,"[0, 5, 12, 1, 5, 3, 1, 3, 2, 2, 8, 0]",60,0.0,27.0,0.007,Optimal
490,j10,50,2,0,"[0, 6, 9, 2, 14, 8, 1, 1, 4, 10, 6, 0]",60,0.0,61.0,0.008,Optimal
491,j10,50,2,1,"[0, 7, 3, 5, 8, 5, 5, 2, 13, 5, 5, 0]",60,0.0,55.0,0.01,Optimal
492,j10,50,2,2,"[0, 8, 8, 2, 4, 10, 1, 1, 12, 12, 8, 0]",60,0.0,68.0,0.031,Optimal
493,j10,50,2,3,"[0, 7, 2, 1, 4, 11, 9, 2, 6, 13, 2, 0]",60,0.0,56.0,0.028,Optimal
494,j10,50,2,4,"[0, 9, 8, 4, 9, 8, 2, 2, 6, 7, 1, 0]",60,0.0,59.0,0.009,Optimal
495,j10,50,2,5,"[0, 2, 5, 1, 6, 12, 3, 2, 3, 7, 2, 0]",60,0.0,47.0,0.006,Optimal
496,j10,50,2,6,"[0, 3, 8, 3, 12, 11, 7, 2, 6, 10, 7, 0]",60,0.0,65.0,0.035,Optimal
497,j10,50,2,7,"[0, 8, 5, 4, 8, 12, 4, 1, 11, 3, 3, 0]",60,0.0,58.0,0.01,Optimal
498,j10,50,2,8,"[0, 11, 8, 2, 10, 6, 11, 1, 3, 11, 8, 0]",60,0.0,68.0,0.038,Optimal
499,j10,50,2,9,"[0, 8, 2, 2, 6, 3, 9, 2, 9, 7, 6, 0]",60,0.0,50.0,0.009,Optimal
