instance_folder,instance_id,noise_factor,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode,obj_pi
ubo50,3,2,STNU_robust,60,True,True,238.0,True,"[0, 6, 2, 11, 1, 1, 6, 6, 12, 2, 1, 10, 7, 4, 3, 6, 5, 13, 4, 1, 1, 1, 7, 11, 3, 5, 3, 14, 7, 1, 1, 15, 4, 10, 3, 2, 2, 4, 7, 10, 4, 3, 3, 11, 3, 7, 7, 3, 1, 11, 2, 0]","[0, 25, 0, 4, 139, 0, 78, 205, 140, 81, 61, 171, 164, 171, 136, 188, 164, 9, 108, 77, 84, 34, 113, 62, 105, 183, 108, 122, 150, 43, 3, 62, 188, 95, 19, 23, 56, 206, 157, 112, 45, 181, 22, 194, 232, 214, 27, 211, 205, 221, 111, 238]",61.07049322128296,0.2254037857055664,robust,182.0
ubo50,4,2,STNU_robust,60,True,True,256.0,True,"[0, 8, 10, 2, 2, 1, 1, 3, 9, 6, 1, 2, 3, 5, 6, 3, 5, 4, 12, 5, 5, 2, 2, 10, 1, 1, 2, 2, 2, 10, 7, 12, 2, 3, 15, 2, 11, 10, 6, 2, 12, 2, 1, 7, 9, 5, 1, 8, 2, 2, 6, 0]","[0, 153, 13, 62, 171, 49, 0, 1, 4, 144, 204, 32, 82, 153, 113, 182, 171, 129, 194, 176, 133, 206, 119, 72, 158, 225, 158, 192, 151, 194, 126, 98, 70, 77, 34, 169, 51, 226, 92, 207, 20, 217, 150, 218, 247, 240, 85, 209, 245, 238, 173, 255]",61.129247426986694,0.23928284645080566,robust,192.0
ubo50,4,2,STNU_robust,60,True,True,263.0,True,"[0, 7, 10, 2, 1, 3, 5, 2, 5, 2, 1, 1, 5, 3, 8, 3, 10, 1, 8, 12, 4, 7, 8, 7, 6, 2, 2, 1, 1, 5, 11, 10, 2, 10, 6, 1, 11, 9, 10, 2, 3, 2, 4, 1, 10, 8, 1, 8, 7, 3, 15, 0]","[0, 153, 12, 48, 171, 34, 0, 5, 7, 146, 203, 27, 73, 154, 108, 187, 171, 127, 194, 181, 135, 204, 116, 58, 157, 221, 157, 193, 152, 198, 124, 93, 56, 63, 28, 170, 37, 223, 83, 206, 24, 219, 148, 220, 253, 238, 78, 211, 246, 235, 172, 261]",61.129247426986694,0.23364830017089844,robust,216.0
ubo50,4,2,STNU_robust,60,True,True,281.0,True,"[0, 14, 7, 4, 2, 1, 4, 6, 6, 6, 1, 2, 1, 3, 1, 6, 11, 8, 3, 10, 10, 1, 3, 15, 5, 1, 1, 2, 1, 12, 9, 5, 2, 5, 15, 8, 5, 12, 9, 1, 11, 1, 3, 1, 8, 7, 2, 13, 5, 3, 3, 0]","[0, 162, 16, 58, 187, 51, 0, 4, 10, 152, 226, 34, 89, 163, 123, 203, 187, 135, 211, 198, 141, 227, 125, 74, 166, 245, 166, 209, 161, 214, 132, 108, 72, 79, 36, 179, 53, 246, 99, 229, 23, 243, 158, 244, 273, 261, 90, 230, 268, 258, 189, 281]",61.129247426986694,0.23307514190673828,robust,206.0
ubo50,4,2,STNU_robust,60,True,True,257.0,True,"[0, 9, 7, 6, 2, 3, 2, 7, 6, 3, 1, 1, 2, 6, 8, 1, 10, 4, 11, 4, 5, 5, 4, 9, 9, 2, 2, 1, 2, 12, 3, 10, 2, 8, 7, 6, 11, 7, 11, 2, 3, 2, 1, 7, 9, 2, 1, 13, 4, 1, 5, 0]","[0, 141, 15, 46, 163, 32, 0, 2, 9, 135, 200, 24, 69, 141, 105, 177, 163, 123, 185, 173, 124, 201, 113, 56, 147, 227, 147, 184, 139, 188, 120, 90, 54, 61, 25, 157, 35, 229, 79, 203, 21, 219, 138, 220, 248, 242, 71, 206, 244, 241, 165, 256]",61.129247426986694,0.23702311515808105,robust,198.0
ubo50,4,2,STNU_robust,60,True,True,251.0,True,"[0, 3, 5, 6, 2, 2, 3, 6, 5, 1, 1, 1, 6, 8, 3, 5, 11, 1, 5, 3, 9, 5, 6, 5, 1, 1, 2, 1, 2, 13, 5, 14, 3, 6, 6, 7, 10, 5, 8, 2, 5, 1, 5, 5, 2, 5, 2, 11, 4, 2, 9, 0]","[0, 135, 14, 46, 158, 34, 0, 3, 9, 127, 196, 27, 68, 135, 101, 172, 158, 114, 180, 169, 116, 197, 104, 58, 143, 219, 143, 179, 133, 183, 111, 86, 55, 62, 28, 151, 36, 220, 78, 199, 22, 213, 128, 214, 243, 234, 74, 202, 239, 232, 160, 251]",61.129247426986694,0.23398518562316895,robust,187.0
ubo50,4,2,STNU_robust,60,True,True,248.0,True,"[0, 10, 7, 2, 1, 3, 3, 4, 10, 3, 1, 2, 5, 1, 5, 7, 2, 8, 5, 4, 7, 7, 2, 13, 7, 2, 1, 1, 1, 5, 10, 9, 1, 9, 10, 1, 6, 11, 3, 1, 5, 2, 3, 4, 6, 9, 1, 8, 4, 1, 11, 0]","[0, 145, 17, 48, 163, 39, 0, 3, 7, 138, 191, 27, 77, 146, 105, 175, 163, 120, 185, 165, 127, 192, 110, 62, 147, 212, 147, 184, 144, 186, 117, 90, 61, 68, 29, 162, 42, 214, 87, 194, 22, 207, 141, 208, 240, 227, 82, 199, 236, 226, 164, 248]",61.129247426986694,0.24126291275024414,robust,191.0
ubo50,4,2,STNU_robust,60,True,True,269.0,True,"[0, 3, 8, 5, 3, 2, 8, 11, 7, 5, 2, 3, 6, 3, 6, 7, 7, 5, 10, 14, 11, 5, 8, 10, 8, 2, 2, 5, 1, 9, 1, 8, 3, 4, 14, 9, 8, 11, 7, 2, 3, 1, 1, 3, 6, 9, 1, 9, 3, 1, 6, 0]","[0, 153, 26, 61, 179, 51, 0, 8, 19, 146, 214, 34, 85, 154, 117, 191, 179, 132, 205, 186, 135, 216, 123, 75, 157, 234, 157, 200, 152, 205, 131, 102, 72, 79, 37, 170, 53, 236, 95, 217, 27, 230, 151, 231, 261, 249, 91, 221, 258, 248, 182, 269]",61.129247426986694,0.23718833923339844,robust,218.0
ubo50,4,2,STNU_robust,60,True,True,262.0,True,"[0, 9, 9, 7, 1, 2, 7, 6, 9, 7, 1, 3, 5, 6, 10, 2, 10, 1, 8, 7, 3, 3, 4, 12, 5, 1, 1, 4, 1, 7, 10, 6, 2, 4, 5, 6, 7, 2, 14, 1, 4, 2, 2, 2, 6, 6, 1, 5, 2, 3, 6, 0]","[0, 161, 22, 48, 184, 39, 0, 7, 13, 151, 217, 31, 74, 162, 113, 199, 184, 133, 209, 194, 140, 218, 123, 62, 168, 230, 168, 205, 160, 210, 130, 98, 60, 67, 34, 178, 41, 231, 84, 220, 26, 227, 158, 228, 254, 246, 79, 222, 252, 243, 185, 262]",61.129247426986694,0.2383880615234375,robust,195.0
ubo50,4,2,STNU_robust,60,True,True,274.0,True,"[0, 11, 11, 1, 2, 3, 3, 12, 12, 3, 1, 3, 1, 6, 10, 6, 9, 3, 8, 9, 1, 7, 5, 10, 4, 2, 2, 1, 1, 14, 2, 9, 3, 3, 9, 2, 9, 6, 5, 2, 7, 1, 3, 7, 11, 4, 1, 10, 6, 1, 10, 0]","[0, 154, 27, 62, 173, 50, 0, 3, 15, 147, 212, 38, 85, 155, 115, 187, 173, 134, 195, 182, 136, 213, 125, 75, 161, 238, 161, 194, 153, 198, 132, 100, 72, 79, 41, 171, 53, 240, 95, 215, 22, 230, 150, 231, 263, 253, 86, 220, 257, 252, 175, 271]",61.129247426986694,0.23354887962341309,robust,211.0
ubo50,4,2,STNU_robust,60,True,True,275.0,True,"[0, 14, 12, 7, 1, 3, 1, 10, 2, 7, 2, 3, 5, 1, 8, 5, 2, 3, 3, 13, 10, 4, 6, 4, 6, 2, 1, 5, 2, 11, 8, 13, 2, 4, 13, 9, 3, 7, 6, 1, 11, 2, 1, 5, 10, 8, 2, 5, 5, 3, 15, 0]","[0, 155, 13, 53, 180, 47, 0, 1, 11, 145, 218, 31, 80, 155, 111, 196, 180, 129, 206, 182, 134, 220, 119, 71, 156, 235, 156, 201, 153, 207, 126, 96, 69, 76, 34, 171, 50, 237, 90, 221, 20, 229, 152, 230, 265, 252, 85, 224, 260, 249, 181, 273]",61.129247426986694,0.2422318458557129,robust,230.0
ubo50,5,2,STNU_robust,60,,False,inf,False,"[0, 9, 1, 5, 12, 2, 6, 5, 3, 1, 3, 2, 8, 2, 2, 4, 5, 1, 9, 1, 6, 5, 9, 3, 5, 13, 1, 6, 4, 3, 1, 5, 2, 5, 2, 3, 5, 11, 2, 13, 5, 1, 2, 14, 1, 2, 4, 12, 4, 7, 8, 0]",,inf,inf,robust,197.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 6, 10, 11, 7, 2, 1, 3, 2, 10, 8, 11, 3, 5, 8, 4, 5, 4, 15, 3, 1, 3, 5, 2, 2, 2, 2, 9, 2, 2, 12, 8, 2, 6, 9, 10, 2, 3, 2, 11, 11, 6, 3, 11, 1, 3, 10, 4, 7, 2, 2, 0]",,inf,inf,robust,210.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 4, 6, 10, 3, 2, 5, 3, 4, 12, 4, 2, 5, 3, 10, 9, 3, 2, 11, 7, 2, 4, 8, 5, 6, 2, 5, 9, 1, 1, 5, 8, 2, 8, 10, 10, 8, 6, 11, 3, 11, 2, 2, 5, 1, 1, 9, 5, 6, 3, 1, 0]",,inf,inf,robust,203.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 4, 7, 9, 10, 2, 5, 7, 5, 12, 2, 4, 1, 8, 4, 9, 2, 1, 13, 5, 1, 1, 5, 2, 10, 1, 4, 6, 2, 3, 10, 3, 1, 7, 3, 10, 3, 9, 7, 5, 10, 1, 3, 7, 2, 3, 7, 7, 1, 2, 3, 0]",,inf,inf,robust,187.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 2, 7, 6, 12, 1, 8, 11, 2, 8, 9, 2, 2, 4, 12, 3, 7, 5, 7, 4, 3, 9, 4, 1, 10, 1, 9, 8, 2, 1, 8, 9, 2, 1, 14, 2, 2, 11, 8, 3, 13, 6, 1, 4, 3, 3, 3, 4, 6, 2, 3, 0]",,inf,inf,robust,211.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 5, 5, 2, 8, 1, 8, 5, 5, 13, 10, 5, 1, 9, 7, 4, 2, 1, 15, 4, 1, 2, 3, 5, 4, 2, 12, 14, 1, 2, 6, 3, 1, 5, 3, 4, 4, 11, 4, 8, 9, 6, 2, 9, 1, 3, 13, 3, 9, 3, 3, 0]",,inf,inf,robust,208.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 2, 6, 2, 6, 1, 2, 10, 4, 4, 8, 8, 2, 7, 12, 8, 1, 1, 5, 7, 1, 10, 7, 1, 7, 2, 2, 6, 2, 1, 6, 5, 2, 7, 8, 4, 9, 11, 1, 9, 10, 5, 3, 11, 2, 1, 12, 11, 6, 3, 3, 0]",,inf,inf,robust,219.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 6, 7, 8, 8, 1, 9, 14, 3, 10, 9, 9, 4, 3, 9, 2, 6, 3, 4, 4, 3, 9, 6, 2, 5, 2, 3, 5, 2, 3, 3, 5, 1, 8, 3, 7, 3, 7, 4, 9, 10, 7, 1, 8, 2, 1, 10, 7, 3, 3, 1, 0]",,inf,inf,robust,209.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 2, 12, 7, 11, 2, 9, 9, 5, 5, 12, 11, 5, 1, 3, 5, 3, 5, 12, 4, 2, 2, 3, 5, 1, 2, 10, 5, 2, 2, 12, 5, 1, 1, 5, 2, 7, 6, 9, 12, 10, 1, 2, 4, 3, 1, 14, 11, 11, 3, 1, 0]",,inf,inf,robust,211.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 6, 12, 2, 7, 2, 9, 13, 4, 9, 8, 2, 5, 8, 14, 5, 4, 1, 14, 2, 3, 11, 1, 2, 7, 1, 4, 14, 1, 2, 7, 7, 1, 7, 12, 3, 8, 8, 1, 10, 14, 6, 3, 10, 3, 1, 11, 1, 8, 3, 1, 0]",,inf,inf,robust,224.0
ubo50,6,2,STNU_robust,60,,False,inf,False,"[0, 1, 9, 3, 12, 2, 6, 4, 2, 13, 8, 6, 2, 9, 10, 12, 6, 2, 13, 1, 1, 6, 4, 5, 10, 2, 2, 7, 1, 3, 14, 3, 1, 4, 13, 3, 1, 3, 5, 13, 13, 5, 3, 7, 1, 1, 14, 4, 9, 4, 2, 0]",,inf,inf,robust,222.0
ubo50,7,2,STNU_robust,60,,False,inf,False,"[0, 1, 9, 1, 2, 9, 3, 8, 1, 7, 13, 11, 6, 2, 10, 7, 3, 2, 1, 5, 10, 3, 12, 5, 14, 1, 4, 5, 2, 3, 8, 4, 2, 6, 1, 5, 5, 3, 6, 6, 1, 4, 2, 7, 2, 10, 2, 1, 3, 12, 4, 0]",,inf,inf,robust,164.0
ubo50,7,2,STNU_robust,60,,False,inf,False,"[0, 8, 8, 2, 2, 11, 1, 6, 3, 6, 7, 5, 13, 11, 6, 3, 1, 7, 4, 12, 6, 11, 5, 2, 4, 1, 6, 6, 2, 7, 2, 4, 1, 5, 2, 6, 2, 12, 7, 7, 1, 3, 2, 7, 2, 6, 1, 2, 1, 7, 4, 0]",,inf,inf,robust,173.0
ubo50,8,2,STNU_robust,60,,False,inf,False,"[0, 2, 4, 5, 9, 3, 4, 5, 12, 5, 3, 4, 11, 3, 2, 1, 5, 12, 8, 3, 9, 3, 2, 1, 7, 4, 2, 8, 7, 2, 7, 2, 3, 11, 1, 5, 1, 2, 4, 5, 3, 3, 1, 8, 8, 2, 2, 4, 1, 11, 6, 0]",,inf,inf,robust,187.0
ubo50,8,2,STNU_robust,60,,False,inf,False,"[0, 1, 7, 8, 8, 11, 6, 5, 11, 3, 8, 3, 7, 4, 1, 5, 5, 11, 4, 3, 9, 2, 4, 1, 3, 7, 2, 1, 8, 1, 3, 2, 3, 11, 6, 12, 1, 2, 4, 4, 2, 5, 1, 11, 5, 8, 1, 3, 5, 6, 7, 0]",,inf,inf,robust,197.0
ubo50,8,2,STNU_robust,60,,False,inf,False,"[0, 1, 8, 7, 4, 2, 6, 7, 6, 8, 9, 3, 12, 5, 2, 3, 2, 12, 2, 1, 8, 2, 5, 1, 3, 5, 1, 1, 6, 1, 6, 2, 2, 4, 3, 8, 2, 5, 1, 4, 1, 5, 4, 10, 10, 5, 1, 1, 3, 4, 7, 0]",,inf,inf,robust,171.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 8, 4, 5, 1, 6, 1, 1, 3, 1, 5, 3, 2, 4, 6, 3, 6, 3, 6, 4, 1, 3, 1, 2, 3, 3, 6, 10, 2, 2, 10, 7, 1, 8, 6, 12, 10, 2, 7, 2, 2, 1, 3, 1, 1, 6, 13, 12, 11, 7, 10, 0]",,inf,inf,robust,179.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 6, 7, 6, 2, 4, 5, 1, 3, 2, 5, 3, 1, 2, 5, 2, 3, 1, 6, 2, 2, 3, 3, 2, 1, 7, 11, 6, 7, 2, 7, 4, 6, 11, 4, 9, 9, 1, 3, 3, 8, 2, 9, 1, 3, 3, 11, 10, 10, 2, 4, 0]",,inf,inf,robust,184.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 6, 1, 1, 2, 7, 5, 6, 8, 1, 5, 2, 2, 9, 10, 1, 5, 5, 9, 8, 2, 5, 2, 1, 1, 3, 2, 13, 5, 2, 10, 2, 9, 12, 5, 7, 1, 1, 2, 3, 5, 2, 10, 3, 4, 4, 5, 10, 5, 3, 9, 0]",,inf,inf,robust,188.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 3, 2, 3, 3, 7, 3, 1, 8, 2, 2, 3, 1, 8, 2, 3, 6, 2, 4, 2, 2, 5, 3, 1, 2, 9, 11, 8, 1, 2, 6, 2, 2, 6, 5, 14, 7, 2, 1, 1, 4, 2, 4, 2, 5, 8, 11, 8, 11, 6, 14, 0]",,inf,inf,robust,177.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 4, 2, 6, 1, 8, 1, 5, 12, 2, 4, 1, 1, 2, 5, 2, 2, 3, 6, 4, 1, 1, 2, 1, 3, 9, 5, 3, 1, 1, 5, 8, 1, 5, 1, 4, 11, 1, 5, 3, 4, 3, 5, 3, 4, 9, 10, 6, 8, 7, 15, 0]",,inf,inf,robust,172.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 6, 3, 5, 1, 1, 4, 4, 10, 2, 2, 1, 1, 12, 4, 1, 3, 2, 6, 1, 1, 5, 3, 2, 2, 7, 8, 12, 3, 2, 9, 2, 7, 2, 1, 5, 10, 3, 1, 3, 8, 1, 5, 2, 1, 6, 13, 14, 7, 7, 8, 0]",,inf,inf,robust,179.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 15, 4, 1, 1, 1, 7, 5, 11, 2, 5, 2, 1, 7, 4, 3, 6, 7, 8, 5, 1, 1, 3, 1, 2, 3, 8, 14, 1, 2, 8, 3, 2, 12, 1, 8, 10, 1, 2, 2, 3, 3, 2, 3, 5, 10, 3, 9, 5, 5, 6, 0]",,inf,inf,robust,182.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 9, 5, 7, 1, 7, 5, 7, 4, 1, 5, 2, 1, 7, 11, 2, 9, 7, 6, 5, 1, 3, 2, 1, 1, 1, 5, 13, 5, 2, 6, 2, 2, 4, 6, 7, 1, 1, 5, 3, 4, 2, 11, 2, 5, 7, 11, 5, 4, 7, 6, 0]",,inf,inf,robust,184.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 11, 2, 1, 2, 3, 3, 5, 12, 1, 3, 1, 2, 12, 2, 1, 6, 10, 10, 3, 2, 1, 3, 1, 1, 2, 8, 13, 1, 3, 4, 7, 5, 4, 4, 15, 6, 1, 7, 3, 7, 2, 4, 3, 1, 10, 14, 14, 13, 7, 11, 0]",,inf,inf,robust,197.0
ubo50,9,2,STNU_robust,60,,False,inf,False,"[0, 11, 1, 1, 3, 8, 3, 5, 2, 2, 5, 2, 1, 3, 12, 1, 6, 2, 7, 2, 1, 5, 2, 1, 3, 8, 12, 8, 2, 3, 11, 1, 6, 5, 5, 12, 1, 1, 1, 3, 4, 3, 6, 3, 5, 5, 3, 3, 7, 3, 13, 0]",,inf,inf,robust,178.0
ubo50,10,2,STNU_robust,60,,False,inf,False,"[0, 2, 14, 1, 1, 6, 3, 1, 3, 15, 9, 7, 12, 4, 5, 3, 8, 5, 1, 1, 3, 1, 2, 1, 5, 5, 2, 8, 2, 2, 10, 1, 1, 2, 2, 2, 9, 8, 6, 3, 2, 2, 3, 5, 4, 1, 1, 4, 13, 2, 9, 0]",,inf,inf,robust,170.0
ubo50,10,2,STNU_robust,60,,False,inf,False,"[0, 3, 10, 3, 2, 2, 12, 1, 10, 4, 12, 5, 3, 5, 2, 3, 3, 7, 2, 3, 3, 2, 1, 1, 12, 4, 2, 8, 6, 5, 14, 2, 2, 3, 1, 1, 4, 3, 8, 2, 4, 5, 13, 7, 3, 1, 2, 2, 6, 1, 9, 0]",,inf,inf,robust,163.0
ubo50,10,2,STNU_robust,60,,False,inf,False,"[0, 3, 10, 1, 1, 4, 7, 3, 2, 14, 5, 6, 4, 4, 5, 1, 9, 3, 2, 1, 3, 1, 3, 1, 11, 4, 1, 9, 5, 6, 5, 2, 1, 1, 2, 1, 3, 3, 5, 1, 7, 4, 6, 4, 14, 3, 4, 7, 10, 2, 4, 0]",,inf,inf,robust,171.0
ubo50,10,2,STNU_robust,60,,False,inf,False,"[0, 3, 7, 1, 1, 4, 6, 1, 5, 8, 8, 8, 8, 3, 1, 3, 13, 5, 1, 3, 7, 2, 1, 1, 7, 2, 2, 4, 2, 5, 9, 2, 1, 2, 1, 2, 8, 1, 1, 3, 7, 5, 12, 7, 3, 7, 1, 4, 12, 1, 4, 0]",,inf,inf,robust,163.0
ubo50,10,2,STNU_robust,60,,False,inf,False,"[0, 3, 14, 1, 3, 6, 6, 1, 10, 3, 8, 8, 12, 7, 5, 2, 13, 8, 1, 3, 6, 1, 2, 1, 14, 7, 1, 9, 4, 3, 15, 4, 1, 3, 1, 4, 2, 6, 6, 3, 2, 4, 13, 1, 8, 2, 5, 10, 14, 2, 3, 0]",,inf,inf,robust,208.0
