instance_folder,instance_id,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,estimated_durations,obj_pi,estimated_start_times,time_limit_rescheduling,time_limit_cp_stnu,can_build_stnu,dc
j20,48,2,proactive_SAA_smart,1800.0,True,69.0,1.7037744522094727,0.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]","[0, 1, 6, 14, 6, 1, 5, 7, 10, 8, 6, 2, 3, 1, 3, 3, 2, 12, 8, 2, 2, 0]",SAA_smart,,51.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]",,,,
j20,48,2,proactive_SAA_smart,1800.0,True,69.0,1.7037744522094727,0.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]","[0, 2, 9, 13, 5, 1, 1, 4, 12, 9, 4, 2, 4, 3, 1, 10, 1, 12, 7, 1, 2, 0]",SAA_smart,,50.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]",,,,
j20,48,2,proactive_SAA_smart,1800.0,False,inf,1.7037744522094727,inf,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]","[0, 1, 7, 9, 3, 1, 7, 8, 4, 11, 6, 1, 3, 3, 2, 4, 1, 3, 6, 5, 1, 0]",SAA_smart,,43.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]",,,,
j20,48,2,proactive_SAA_smart,1800.0,True,67.0,1.7037744522094727,0.0010006427764892578,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]","[0, 1, 8, 11, 2, 2, 8, 3, 12, 4, 11, 2, 7, 1, 3, 11, 2, 10, 3, 8, 2, 0]",SAA_smart,,49.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]",,,,
j20,48,2,proactive_SAA_smart,1800.0,True,65.0,1.7037744522094727,0.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]","[0, 2, 5, 8, 1, 2, 9, 14, 4, 2, 10, 1, 10, 1, 1, 13, 2, 5, 5, 3, 1, 0]",SAA_smart,,47.0,"[0, 39, 14, 24, 50, 11, 1, 0, 37, 1, 26, 49, 13, 41, 63, 26, 50, 57, 54, 40, 11, 65]",,,,
j20,48,2,STNU_robust,,True,58.0,0.6440005302429199,0.0169980525970459,"[0, 28, 10, 19, 37, 8, 0, 0, 31, 0, 19, 37, 8, 31, 51, 20, 38, 50, 39, 31, 27, 58]","[0, 2, 9, 12, 4, 2, 1, 3, 4, 8, 8, 2, 5, 1, 3, 8, 1, 6, 3, 5, 2, 0]",robust,,45.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,58.0,0.6440005302429199,0.017073869705200195,"[0, 24, 13, 15, 41, 12, 0, 0, 25, 0, 17, 41, 12, 28, 48, 20, 42, 48, 43, 30, 25, 56]","[0, 2, 2, 10, 7, 1, 7, 12, 12, 8, 8, 2, 4, 1, 1, 4, 1, 10, 4, 11, 2, 0]",robust,,52.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,63.0,0.6440005302429199,0.01609516143798828,"[0, 33, 14, 22, 44, 12, 0, 0, 36, 0, 26, 44, 12, 37, 56, 26, 45, 55, 46, 37, 36, 63]","[0, 1, 8, 6, 7, 2, 2, 12, 6, 5, 10, 2, 14, 1, 3, 7, 1, 5, 3, 1, 1, 0]",robust,,50.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,58.0,0.6440005302429199,0.016998767852783203,"[0, 34, 11, 14, 42, 9, 0, 0, 28, 0, 19, 42, 9, 36, 49, 20, 43, 47, 45, 35, 28, 55]","[0, 2, 3, 10, 3, 2, 9, 9, 12, 4, 9, 1, 10, 2, 1, 14, 2, 11, 4, 7, 1, 0]",robust,,52.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,55.0,0.6440005302429199,0.017001867294311523,"[0, 31, 12, 15, 39, 11, 0, 0, 28, 0, 17, 39, 11, 33, 48, 20, 40, 47, 42, 32, 26, 55]","[0, 1, 3, 13, 2, 1, 11, 3, 11, 8, 9, 2, 4, 2, 1, 11, 2, 8, 5, 6, 1, 0]",robust,,48.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,60.0,0.6440005302429199,0.017996788024902344,"[0, 23, 9, 15, 39, 8, 0, 0, 29, 0, 17, 39, 8, 29, 50, 20, 40, 48, 42, 29, 23, 56]","[0, 1, 6, 14, 6, 1, 5, 7, 10, 8, 6, 2, 3, 1, 3, 3, 2, 12, 8, 2, 2, 0]",robust,,51.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,63.0,0.6440005302429199,0.016997337341308594,"[0, 30, 10, 19, 44, 9, 0, 0, 32, 0, 19, 44, 9, 32, 53, 20, 45, 51, 46, 32, 23, 59]","[0, 2, 9, 13, 5, 1, 1, 4, 12, 9, 4, 2, 4, 3, 1, 10, 1, 12, 7, 1, 2, 0]",robust,,50.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,55.0,0.6440005302429199,0.017047882080078125,"[0, 24, 12, 19, 37, 11, 0, 0, 28, 0, 19, 37, 11, 28, 48, 20, 38, 47, 39, 29, 25, 55]","[0, 1, 7, 9, 3, 1, 7, 8, 4, 11, 6, 1, 3, 3, 2, 4, 1, 3, 6, 5, 1, 0]",robust,,43.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,58.0,0.6440005302429199,0.017995834350585938,"[0, 31, 10, 18, 41, 8, 0, 0, 29, 0, 18, 41, 8, 33, 49, 20, 42, 48, 44, 32, 29, 56]","[0, 1, 8, 11, 2, 2, 8, 3, 12, 4, 11, 2, 7, 1, 3, 11, 2, 10, 3, 8, 2, 0]",robust,,49.0,,,600.0,True,True
j20,48,2,STNU_robust,,True,61.0,0.6440005302429199,0.017206430435180664,"[0, 37, 15, 20, 42, 13, 0, 0, 34, 0, 24, 42, 14, 39, 54, 24, 43, 53, 45, 38, 34, 61]","[0, 2, 5, 8, 1, 2, 9, 14, 4, 2, 10, 1, 10, 1, 1, 13, 2, 5, 5, 3, 1, 0]",robust,,47.0,,,600.0,True,True
j20,49,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 2, 8, 1, 8, 6, 2, 8, 2, 1, 2, 2, 3, 1, 2, 1, 9, 6, 9, 9, 4, 0]",quantile_0.9,"[0, 10, 10, 9, 11, 8, 7, 9, 3, 2, 8, 9, 14, 2, 9, 2, 10, 13, 9, 11, 5, 0]",42.0,,,,,
j20,49,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 7, 6, 2, 12, 5, 7, 1, 3, 2, 6, 2, 5, 2, 6, 1, 11, 3, 8, 10, 2, 0]",quantile_0.9,"[0, 10, 10, 9, 11, 8, 7, 9, 3, 2, 8, 9, 14, 2, 9, 2, 10, 13, 9, 11, 5, 0]",42.0,,,,,
j20,49,2,reactive,600.0,False,inf,inf,inf,,"[0, 2, 8, 1, 8, 6, 2, 8, 2, 1, 2, 2, 3, 1, 2, 1, 9, 6, 9, 9, 4, 0]",quantile_0.9,"[0, 10, 10, 9, 11, 8, 7, 9, 3, 2, 8, 9, 14, 2, 9, 2, 10, 13, 9, 11, 5, 0]",42.0,,2.0,,,
j20,49,2,reactive,600.0,False,inf,inf,inf,,"[0, 7, 6, 2, 12, 5, 7, 1, 3, 2, 6, 2, 5, 2, 6, 1, 11, 3, 8, 10, 2, 0]",quantile_0.9,"[0, 10, 10, 9, 11, 8, 7, 9, 3, 2, 8, 9, 14, 2, 9, 2, 10, 13, 9, 11, 5, 0]",42.0,,2.0,,,
j20,49,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 2, 8, 1, 8, 6, 2, 8, 2, 1, 2, 2, 3, 1, 2, 1, 9, 6, 9, 9, 4, 0]",SAA_smart,,42.0,,,,,
j20,49,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 7, 6, 2, 12, 5, 7, 1, 3, 2, 6, 2, 5, 2, 6, 1, 11, 3, 8, 10, 2, 0]",SAA_smart,,42.0,,,,,
j20,49,2,STNU_robust,,False,inf,inf,inf,,"[0, 2, 8, 1, 8, 6, 2, 8, 2, 1, 2, 2, 3, 1, 2, 1, 9, 6, 9, 9, 4, 0]",robust,,42.0,,,600.0,,False
j20,49,2,STNU_robust,,False,inf,inf,inf,,"[0, 7, 6, 2, 12, 5, 7, 1, 3, 2, 6, 2, 5, 2, 6, 1, 11, 3, 8, 10, 2, 0]",robust,,42.0,,,600.0,,False
j20,50,2,proactive_quantile_0.9,600.0,True,64.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 6, 4, 11, 2, 10, 7, 3, 1, 2, 9, 7, 2, 1, 5, 7, 1, 1, 1, 3, 4, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",58.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,65.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 5, 2, 4, 2, 1, 8, 12, 2, 2, 8, 2, 1, 1, 2, 10, 1, 2, 3, 2, 10, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,64.0,0.09100079536437988,0.0009999275207519531,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 4, 9, 2, 2, 11, 6, 1, 1, 3, 5, 1, 2, 4, 11, 1, 2, 1, 5, 11, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,67.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 3, 3, 12, 1, 7, 11, 6, 3, 2, 6, 6, 2, 2, 7, 10, 1, 1, 3, 8, 9, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",60.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,65.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 10, 4, 13, 1, 1, 10, 10, 2, 2, 5, 1, 1, 2, 7, 6, 2, 1, 3, 5, 7, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,67.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 1, 14, 1, 5, 6, 10, 2, 1, 11, 1, 1, 1, 1, 12, 2, 1, 2, 8, 11, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",60.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,66.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 9, 3, 7, 1, 2, 11, 11, 3, 2, 4, 8, 3, 1, 7, 2, 2, 1, 3, 7, 4, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",60.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,64.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 1, 9, 2, 6, 3, 13, 1, 3, 2, 7, 2, 2, 2, 4, 2, 2, 1, 3, 2, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,67.0,0.09100079536437988,0.0009996891021728516,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 1, 12, 2, 8, 2, 12, 2, 2, 6, 5, 3, 2, 9, 10, 2, 2, 3, 8, 7, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",61.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_quantile_0.9,600.0,True,66.0,0.09100079536437988,0.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 6, 5, 8, 1, 6, 10, 14, 2, 2, 10, 8, 1, 1, 11, 5, 1, 1, 3, 7, 2, 0]",quantile_0.9,"[0, 10, 5, 13, 2, 10, 11, 14, 3, 3, 11, 9, 3, 2, 10, 11, 2, 2, 3, 8, 11, 0]",59.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",,,,
j20,50,2,reactive,600.0,True,64.0,0.09100079536437988,0.5716564655303955,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 6, 4, 11, 2, 10, 7, 3, 1, 2, 9, 7, 2, 1, 5, 7, 1, 1, 1, 3, 4, 0]",quantile_0.9,"[0, 6, 4, 11, 2, 10, 7, 3, 1, 2, 9, 7, 2, 1, 5, 7, 1, 1, 1, 3, 4, 0]",58.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,65.0,0.09100079536437988,0.5190386772155762,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 5, 2, 4, 2, 1, 8, 12, 2, 2, 8, 2, 1, 1, 2, 10, 1, 2, 3, 2, 10, 0]",quantile_0.9,"[0, 5, 2, 4, 2, 1, 8, 12, 2, 2, 8, 2, 1, 1, 2, 10, 1, 2, 3, 2, 10, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,64.0,0.09100079536437988,0.4290628433227539,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 4, 9, 2, 2, 11, 6, 1, 1, 3, 5, 1, 2, 4, 11, 1, 2, 1, 5, 11, 0]",quantile_0.9,"[0, 8, 4, 9, 2, 2, 11, 6, 1, 1, 3, 5, 1, 2, 4, 11, 1, 2, 1, 5, 11, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,67.0,0.09100079536437988,0.46512794494628906,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 3, 3, 12, 1, 7, 11, 6, 3, 2, 6, 6, 2, 2, 7, 10, 1, 1, 3, 8, 9, 0]",quantile_0.9,"[0, 3, 3, 12, 1, 7, 11, 6, 3, 2, 6, 6, 2, 2, 7, 10, 1, 1, 3, 8, 9, 0]",60.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,65.0,0.09100079536437988,0.46778416633605957,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 10, 4, 13, 1, 1, 10, 10, 2, 2, 5, 1, 1, 2, 7, 6, 2, 1, 3, 5, 7, 0]",quantile_0.9,"[0, 10, 4, 13, 1, 1, 10, 10, 2, 2, 5, 1, 1, 2, 7, 6, 2, 1, 3, 5, 7, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,67.0,0.09100079536437988,0.5181951522827148,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 1, 14, 1, 5, 6, 10, 2, 1, 11, 1, 1, 1, 1, 12, 2, 1, 2, 8, 11, 0]",quantile_0.9,"[0, 8, 1, 14, 1, 5, 6, 10, 2, 1, 11, 1, 1, 1, 1, 12, 2, 1, 2, 8, 11, 0]",60.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,66.0,0.09100079536437988,0.46883368492126465,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 35, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 9, 3, 7, 1, 2, 11, 11, 3, 2, 4, 8, 3, 1, 7, 2, 2, 1, 3, 7, 4, 0]",quantile_0.9,"[0, 9, 3, 7, 1, 2, 11, 11, 3, 2, 4, 8, 3, 1, 7, 2, 2, 1, 3, 8, 4, 0]",60.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,64.0,0.09100079536437988,0.4573535919189453,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 1, 9, 2, 6, 3, 13, 1, 3, 2, 7, 2, 2, 2, 4, 2, 2, 1, 3, 2, 0]",quantile_0.9,"[0, 8, 1, 9, 2, 6, 3, 13, 1, 3, 2, 7, 2, 2, 2, 4, 2, 2, 1, 3, 2, 0]",57.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,67.0,0.09100079536437988,0.39870715141296387,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 8, 1, 12, 2, 8, 2, 12, 2, 2, 6, 5, 3, 2, 9, 10, 2, 2, 3, 8, 7, 0]",quantile_0.9,"[0, 8, 1, 12, 2, 8, 2, 12, 2, 2, 6, 5, 3, 2, 9, 10, 2, 2, 3, 8, 7, 0]",61.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,reactive,600.0,True,66.0,0.09100079536437988,0.49443745613098145,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]","[0, 6, 5, 8, 1, 6, 10, 14, 2, 2, 10, 8, 1, 1, 11, 5, 1, 1, 3, 7, 2, 0]",quantile_0.9,"[0, 6, 5, 8, 1, 6, 10, 14, 2, 2, 10, 8, 1, 1, 11, 5, 1, 1, 3, 8, 2, 0]",59.0,"[0, 47, 11, 31, 49, 0, 0, 10, 15, 33, 36, 22, 19, 57, 22, 53, 49, 47, 62, 59, 36, 64]",2.0,,,
j20,50,2,proactive_SAA_smart,1800.0,True,64.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 6, 4, 11, 2, 10, 7, 3, 1, 2, 9, 7, 2, 1, 5, 7, 1, 1, 1, 3, 4, 0]",SAA_smart,,58.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,65.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 5, 2, 4, 2, 1, 8, 12, 2, 2, 8, 2, 1, 1, 2, 10, 1, 2, 3, 2, 10, 0]",SAA_smart,,57.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,64.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 8, 4, 9, 2, 2, 11, 6, 1, 1, 3, 5, 1, 2, 4, 11, 1, 2, 1, 5, 11, 0]",SAA_smart,,57.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,67.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 3, 3, 12, 1, 7, 11, 6, 3, 2, 6, 6, 2, 2, 7, 10, 1, 1, 3, 8, 9, 0]",SAA_smart,,60.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,65.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 10, 4, 13, 1, 1, 10, 10, 2, 2, 5, 1, 1, 2, 7, 6, 2, 1, 3, 5, 7, 0]",SAA_smart,,57.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,67.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 8, 1, 14, 1, 5, 6, 10, 2, 1, 11, 1, 1, 1, 1, 12, 2, 1, 2, 8, 11, 0]",SAA_smart,,60.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,66.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 9, 3, 7, 1, 2, 11, 11, 3, 2, 4, 8, 3, 1, 7, 2, 2, 1, 3, 7, 4, 0]",SAA_smart,,60.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,64.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 8, 1, 9, 2, 6, 3, 13, 1, 3, 2, 7, 2, 2, 2, 4, 2, 2, 1, 3, 2, 0]",SAA_smart,,57.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,67.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 8, 1, 12, 2, 8, 2, 12, 2, 2, 6, 5, 3, 2, 9, 10, 2, 2, 3, 8, 7, 0]",SAA_smart,,61.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,proactive_SAA_smart,1800.0,True,66.0,0.8845539093017578,0.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]","[0, 6, 5, 8, 1, 6, 10, 14, 2, 2, 10, 8, 1, 1, 11, 5, 1, 1, 3, 7, 2, 0]",SAA_smart,,59.0,"[0, 47, 0, 31, 0, 5, 0, 11, 15, 33, 36, 22, 19, 57, 22, 53, 25, 47, 62, 59, 36, 64]",,,,
j20,50,2,STNU_robust,,True,60.0,0.7430601119995117,0.016996145248413086,"[0, 21, 10, 28, 10, 0, 0, 12, 15, 30, 32, 21, 19, 57, 41, 50, 39, 41, 42, 55, 32, 60]","[0, 6, 4, 11, 2, 10, 7, 3, 1, 2, 9, 7, 2, 1, 5, 7, 1, 1, 1, 3, 4, 0]",robust,,58.0,,,600.0,True,True
