instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,4,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 1, 4, 1, 6, 1, 3, 3, 12, 5, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.028002262115478516,0.22431278228759766,quantile_0.5,"[0, 7, 1, 4, 1, 6, 1, 3, 3, 12, 5, 0]",36.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 6, 2, 3, 2, 5, 1, 6, 4, 6, 4, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.02800607681274414,0.19373583793640137,quantile_0.5,"[0, 6, 2, 3, 2, 5, 1, 6, 4, 6, 4, 0]",36.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 2, 4, 2, 5, 1, 5, 4, 7, 7, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.029003381729125977,0.22602391242980957,quantile_0.5,"[0, 8, 2, 4, 2, 5, 1, 5, 4, 7, 7, 0]",38.0
j10,4,1,42.0,reactive_quantile_0.5,2,60,1,True,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 11, 7, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.02900218963623047,0.16718196868896484,quantile_0.5,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 12, 7, 0]",39.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.0359957218170166,0.25072741508483887,quantile_0.5,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]",34.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.029000043869018555,0.2008652687072754,quantile_0.5,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]",36.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.030997037887573242,0.2634599208831787,quantile_0.5,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]",34.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.02899932861328125,0.19673681259155273,quantile_0.5,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]",37.0
j10,5,1,36.0,reactive_quantile_0.5,2,60,1,True,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.03200030326843262,0.1670691967010498,quantile_0.5,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]",30.0
j10,5,1,36.0,reactive_quantile_0.5,2,60,1,True,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.029321908950805664,0.2549002170562744,quantile_0.5,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]",27.0
